"WORD";"FREQUENCY";"NOOFFILES";"TF";"IDF";"TFIDF";"FLAG"
"aggress";2.0;2.0;0.0;0.0;0.0;1.0
"marathwada";2.0;2.0;0.0;0.0;0.0;1.0
"loss";14.0;13.0;0.0;0.0;0.0;1.0
"hit";8.0;7.0;0.0;0.0;0.0;1.0
"delegate";6.0;5.0;0.0;0.0;0.0;1.0
"compensate";11.0;6.0;0.0;0.0;0.0;1.0
"phone";13.0;9.0;0.0;0.0;0.0;1.0
"electricity";21.0;15.0;0.0;0.0;0.0;1.0
"reply";12.0;9.0;0.0;0.0;0.0;1.0
"chandy";3.0;3.0;0.0;0.0;0.0;1.0
"counter";4.0;4.0;0.0;0.0;0.0;1.0
"shortcome";4.0;4.0;0.0;0.0;0.0;1.0
"consensu";14.0;10.0;0.0;0.0;0.0;1.0
"solut";14.0;12.0;0.0;0.0;0.0;1.0
"resolve";3.0;3.0;0.0;0.0;0.0;1.0
"dignity";7.0;6.0;0.0;0.0;0.0;1.0
"revocate";9.0;8.0;0.0;0.0;0.0;1.0
"pattajoshi";1.0;1.0;0.0;0.0;0.0;1.0
"use";32.0;22.0;0.0;0.0;0.0;1.0
"communic";12.0;10.0;0.0;0.0;0.0;1.0
"provider";3.0;2.0;0.0;0.0;0.0;1.0
"site";4.0;3.0;0.0;0.0;0.0;1.0
"polity";3.0;3.0;0.0;0.0;0.0;1.0
"ndc";2.0;2.0;0.0;0.0;0.0;1.0
"yatra";10.0;7.0;0.0;0.0;0.0;1.0
"narayan";8.0;7.0;0.0;0.0;0.0;1.0
"sampark";3.0;2.0;0.0;0.0;0.0;1.0
"choudhary";6.0;5.0;0.0;0.0;0.0;1.0
"talk";116.0;58.0;0.0;0.0;0.0;1.0
"courtesy";5.0;3.0;0.0;0.0;0.0;1.0
"removal";8.0;8.0;0.0;0.0;0.0;1.0
"opportunity";29.0;24.0;0.0;0.0;0.0;1.0
"consent";10.0;8.0;0.0;0.0;0.0;1.0
"hurry";10.0;8.0;0.0;0.0;0.0;1.0
"patna";5.0;4.0;0.0;0.0;0.0;1.0
"stock";8.0;6.0;0.0;0.0;0.0;1.0
"mlcs";3.0;3.0;0.0;0.0;0.0;1.0
"fear";14.0;14.0;0.0;0.0;0.0;1.0
"mahadalit";2.0;2.0;0.0;0.0;0.0;1.0
"somethe";10.0;8.0;0.0;0.0;0.0;1.0
"uday";4.0;3.0;0.0;0.0;0.0;1.0
"n";43.0;24.0;0.0;0.0;0.0;1.0
"dinner";4.0;3.0;0.0;0.0;0.0;1.0
"ramai";2.0;2.0;0.0;0.0;0.0;1.0
"b";33.0;28.0;0.0;0.0;0.0;1.0
"feedback";10.0;4.0;0.0;0.0;0.0;1.0
"leadership";86.0;61.0;0.0;0.0;0.0;1.0
"idea";29.0;24.0;0.0;0.0;0.0;1.0
"anythe";19.0;17.0;0.0;0.0;0.0;1.0
"similarity";4.0;4.0;0.0;0.0;0.0;1.0
"admiss";3.0;2.0;0.0;0.0;0.0;1.0
"jagannathpur";4.0;3.0;0.0;0.0;0.0;1.0
"signal";4.0;4.0;0.0;0.0;0.0;1.0
"sight";3.0;3.0;0.0;0.0;0.0;1.0
"adivasi";5.0;5.0;0.0;0.0;0.0;1.0
"touch";11.0;7.0;0.0;0.0;0.0;1.0
"size";7.0;6.0;0.0;0.0;0.0;1.0
"da";54.0;14.0;0.0;0.0;0.0;1.0
"open";5.0;5.0;0.0;0.0;0.0;1.0
"prosecut";4.0;3.0;0.0;0.0;0.0;1.0
"rhetoric";4.0;3.0;0.0;0.0;0.0;1.0
"background";19.0;12.0;0.0;0.0;0.0;1.0
"bajrang";7.0;6.0;0.0;0.0;0.0;1.0
"thinke";2.0;2.0;0.0;0.0;0.0;1.0
"geeta";3.0;3.0;0.0;0.0;0.0;1.0
"jai";7.0;7.0;0.0;0.0;0.0;1.0
"contender";8.0;7.0;0.0;0.0;0.0;1.0
"trail";2.0;2.0;0.0;0.0;0.0;1.0
"ljp";6.0;4.0;0.0;0.0;0.0;1.0
"convict";10.0;8.0;0.0;0.0;0.0;1.0
"inroad";1.0;1.0;0.0;0.0;0.0;1.0
"auto";1.0;1.0;0.0;0.0;0.0;1.0
"offer";21.0;14.0;0.0;0.0;0.0;1.0
"ghani";2.0;2.0;0.0;0.0;0.0;1.0
"healthcare";2.0;2.0;0.0;0.0;0.0;1.0
"delay";5.0;4.0;0.0;0.0;0.0;1.0
"harish";3.0;3.0;0.0;0.0;0.0;1.0
"fabric";2.0;2.0;0.0;0.0;0.0;1.0
"paswan";24.0;8.0;0.0;0.0;0.0;1.0
"winter";29.0;24.0;0.0;0.0;0.0;1.0
"consultate";11.0;9.0;0.0;0.0;0.0;1.0
"input";4.0;4.0;0.0;0.0;0.0;1.0
"sideline";5.0;5.0;0.0;0.0;0.0;1.0
"approval";12.0;11.0;0.0;0.0;0.0;1.0
"cabinet";93.0;53.0;0.0;0.0;0.0;1.0
"justice";31.0;20.0;0.0;0.0;0.0;1.0
"vila";5.0;5.0;0.0;0.0;0.0;1.0
"damage";4.0;3.0;0.0;0.0;0.0;1.0
"revenue";8.0;7.0;0.0;0.0;0.0;1.0
"context";5.0;5.0;0.0;0.0;0.0;1.0
"critic";15.0;14.0;0.0;0.0;0.0;1.0
"soil";2.0;1.0;0.0;0.0;0.0;1.0
"sprout";1.0;1.0;0.0;0.0;0.0;1.0
"conundrum";1.0;1.0;0.0;0.0;0.0;1.0
"week";57.0;47.0;0.0;0.0;0.0;1.0
"panchayati";4.0;3.0;0.0;0.0;0.0;1.0
"bridge";6.0;5.0;0.0;0.0;0.0;1.0
"need";56.0;35.0;0.0;0.0;0.0;1.0
"raj";31.0;22.0;0.0;0.0;0.0;1.0
"telangana";5.0;3.0;0.0;0.0;0.0;1.0
"bu";8.0;7.0;0.0;0.0;0.0;1.0
"network";7.0;4.0;0.0;0.0;0.0;1.0
"depart";34.0;22.0;0.0;0.0;0.0;1.0
"authority";19.0;15.0;0.0;0.0;0.0;1.0
"gandhi";152.0;66.0;0.0;0.0;0.0;1.0
"station";39.0;16.0;0.0;0.0;0.0;1.0
"change";64.0;46.0;0.0;0.0;0.0;1.0
"dattu";4.0;2.0;0.0;0.0;0.0;1.0
"h";9.0;9.0;0.0;0.0;0.0;1.0
"confine";2.0;2.0;0.0;0.0;0.0;1.0
"shape";6.0;6.0;0.0;0.0;0.0;1.0
"efficacy";2.0;2.0;0.0;0.0;0.0;1.0
"yamuna";1.0;1.0;0.0;0.0;0.0;1.0
"weaver";1.0;1.0;0.0;0.0;0.0;1.0
"babaji";1.0;1.0;0.0;0.0;0.0;1.0
"sidhnath";1.0;1.0;0.0;0.0;0.0;1.0
"samir";1.0;1.0;0.0;0.0;0.0;1.0
"nrhm";1.0;1.0;0.0;0.0;0.0;1.0
"arogya";1.0;1.0;0.0;0.0;0.0;1.0
"shivshankar";1.0;1.0;0.0;0.0;0.0;1.0
"devras";1.0;1.0;0.0;0.0;0.0;1.0
"asur";1.0;1.0;0.0;0.0;0.0;1.0
"birgia";1.0;1.0;0.0;0.0;0.0;1.0
"ghagra";1.0;1.0;0.0;0.0;0.0;1.0
"bhaurao";1.0;1.0;0.0;0.0;0.0;1.0
"icar";1.0;1.0;0.0;0.0;0.0;1.0
"krishi";1.0;1.0;0.0;0.0;0.0;1.0
"backroomer";1.0;1.0;0.0;0.0;0.0;1.0
"mahuadandr";1.0;1.0;0.0;0.0;0.0;1.0
"shgs";1.0;1.0;0.0;0.0;0.0;1.0
"sudarshan";1.0;1.0;0.0;0.0;0.0;1.0
"jnu";1.0;1.0;0.0;0.0;0.0;1.0
"vidjyasagar";1.0;1.0;0.0;0.0;0.0;1.0
"stride";1.0;1.0;0.0;0.0;0.0;1.0
"duel";1.0;1.0;0.0;0.0;0.0;1.0
"battery";1.0;1.0;0.0;0.0;0.0;1.0
"jodhpur";5.0;2.0;0.0;0.0;0.0;1.0
"lead";12.0;8.0;0.0;0.0;0.0;1.0
"bypoll";6.0;5.0;0.0;0.0;0.0;1.0
"debacle";10.0;8.0;0.0;0.0;0.0;1.0
"performance";24.0;22.0;0.0;0.0;0.0;1.0
"pilot";6.0;4.0;0.0;0.0;0.0;1.0
"while";3.0;3.0;0.0;0.0;0.0;1.0
"ticket";32.0;20.0;0.0;0.0;0.0;1.0
"pride";2.0;2.0;0.0;0.0;0.0;1.0
"contribut";6.0;6.0;0.0;0.0;0.0;1.0
"formula";3.0;3.0;0.0;0.0;0.0;1.0
"blow";6.0;5.0;0.0;0.0;0.0;1.0
"syed";14.0;13.0;0.0;0.0;0.0;1.0
"culprit";3.0;2.0;0.0;0.0;0.0;1.0
"wave";21.0;11.0;0.0;0.0;0.0;1.0
"target";12.0;9.0;0.0;0.0;0.0;1.0
"skin";2.0;1.0;0.0;0.0;0.0;1.0
"lure";1.0;1.0;0.0;0.0;0.0;1.0
"misdee";1.0;1.0;0.0;0.0;0.0;1.0
"chitfund";1.0;1.0;0.0;0.0;0.0;1.0
"pakarwa";1.0;1.0;0.0;0.0;0.0;1.0
"integrate";7.0;5.0;0.0;0.0;0.0;1.0
"framework";8.0;4.0;0.0;0.0;0.0;1.0
"manjhi";65.0;17.0;0.0;0.0;0.0;1.0
"nitish";73.0;24.0;0.0;0.0;0.0;1.0
"bihar";101.0;34.0;0.0;0.0;0.0;1.0
"caste";21.0;14.0;0.0;0.0;0.0;1.0
"kumar";142.0;54.0;0.0;0.0;0.0;1.0
"term";64.0;48.0;0.0;0.0;0.0;1.0
"truth";14.0;10.0;0.0;0.0;0.0;1.0
"base";16.0;15.0;0.0;0.0;0.0;1.0
"statu";38.0;24.0;0.0;0.0;0.0;1.0
"prasad";41.0;31.0;0.0;0.0;0.0;1.0
"sharad";24.0;16.0;0.0;0.0;0.0;1.0
"statement";134.0;74.0;0.0;0.0;0.0;1.0
"grand";2.0;2.0;0.0;0.0;0.0;1.0
"line";37.0;34.0;0.0;0.0;0.0;1.0
"pain";11.0;11.0;0.0;0.0;0.0;1.0
"remark";85.0;50.0;0.0;0.0;0.0;1.0
"opinion";27.0;17.0;0.0;0.0;0.0;1.0
"sanction";2.0;2.0;0.0;0.0;0.0;1.0
"claim";26.0;16.0;0.0;0.0;0.0;1.0
"sc";15.0;10.0;0.0;0.0;0.0;1.0
"dalit";26.0;14.0;0.0;0.0;0.0;1.0
"confid";23.0;16.0;0.0;0.0;0.0;1.0
"match";2.0;2.0;0.0;0.0;0.0;1.0
"duty";21.0;17.0;0.0;0.0;0.0;1.0
"displeasure";3.0;3.0;0.0;0.0;0.0;1.0
"side";25.0;23.0;0.0;0.0;0.0;1.0
"ceremony";15.0;10.0;0.0;0.0;0.0;1.0
"uncle";5.0;3.0;0.0;0.0;0.0;1.0
"seashore";1.0;1.0;0.0;0.0;0.0;1.0
"pujari";1.0;1.0;0.0;0.0;0.0;1.0
"sery";14.0;14.0;0.0;0.0;0.0;1.0
"panda";2.0;2.0;0.0;0.0;0.0;1.0
"satpal";2.0;2.0;0.0;0.0;0.0;1.0
"three";4.0;4.0;0.0;0.0;0.0;1.0
"canton";3.0;1.0;0.0;0.0;0.0;1.0
"namo";5.0;2.0;0.0;0.0;0.0;1.0
"malayalam";2.0;2.0;0.0;0.0;0.0;1.0
"boat";7.0;3.0;0.0;0.0;0.0;1.0
"chawan";2.0;2.0;0.0;0.0;0.0;1.0
"lathika";1.0;1.0;0.0;0.0;0.0;1.0
"urea";1.0;1.0;0.0;0.0;0.0;1.0
"muffler";6.0;1.0;0.0;0.0;0.0;1.0
"sobriquet";2.0;1.0;0.0;0.0;0.0;1.0
"owaisi";9.0;2.0;0.0;0.0;0.0;1.0
"peethadheeshwar";1.0;1.0;0.0;0.0;0.0;1.0
"headphone";1.0;1.0;0.0;0.0;0.0;1.0
"smile";1.0;1.0;0.0;0.0;0.0;1.0
"shoot";1.0;1.0;0.0;0.0;0.0;1.0
"henceforth";1.0;1.0;0.0;0.0;0.0;1.0
"signboard";1.0;1.0;0.0;0.0;0.0;1.0
"edge";3.0;3.0;0.0;0.0;0.0;1.0
"impartial";5.0;2.0;0.0;0.0;0.0;1.0
"foodgrain";1.0;1.0;0.0;0.0;0.0;1.0
"taxi";1.0;1.0;0.0;0.0;0.0;1.0
"bagodar";2.0;1.0;0.0;0.0;0.0;1.0
"dilantha";1.0;1.0;0.0;0.0;0.0;1.0
"venture";1.0;1.0;0.0;0.0;0.0;1.0
"discret";7.0;5.0;0.0;0.0;0.0;1.0
"medicine";5.0;3.0;0.0;0.0;0.0;1.0
"janmabhoomi";3.0;2.0;0.0;0.0;0.0;1.0
"vapsi";2.0;1.0;0.0;0.0;0.0;1.0
"jarkhand";1.0;1.0;0.0;0.0;0.0;1.0
"poverty";1.0;1.0;0.0;0.0;0.0;1.0
"buisness";1.0;1.0;0.0;0.0;0.0;1.0
"doe";1.0;1.0;0.0;0.0;0.0;1.0
"undertrial";1.0;1.0;0.0;0.0;0.0;1.0
"formate";112.0;47.0;0.0;0.0;0.0;1.0
"entertain";5.0;3.0;0.0;0.0;0.0;1.0
"class";8.0;6.0;0.0;0.0;0.0;1.0
"secular";12.0;11.0;0.0;0.0;0.0;1.0
"tncc";2.0;2.0;0.0;0.0;0.0;1.0
"democracy";42.0;27.0;0.0;0.0;0.0;1.0
"lack";10.0;9.0;0.0;0.0;0.0;1.0
"holde";2.0;2.0;0.0;0.0;0.0;1.0
"pattern";5.0;4.0;0.0;0.0;0.0;1.0
"tejaswi";1.0;1.0;0.0;0.0;0.0;1.0
"christian";3.0;2.0;0.0;0.0;0.0;1.0
"particular";1.0;1.0;0.0;0.0;0.0;1.0
"rohini";2.0;2.0;0.0;0.0;0.0;1.0
"bongaon";4.0;2.0;0.0;0.0;0.0;1.0
"convers";79.0;22.0;0.0;0.0;0.0;1.0
"reconversion";13.0;8.0;0.0;0.0;0.0;1.0
"bulb";1.0;1.0;0.0;0.0;0.0;1.0
"abdullahs";1.0;1.0;0.0;0.0;0.0;1.0
"taskmaster";1.0;1.0;0.0;0.0;0.0;1.0
"shouldn";4.0;3.0;0.0;0.0;0.0;1.0
"gap";4.0;4.0;0.0;0.0;0.0;1.0
"money";140.0;51.0;0.0;0.0;0.0;1.0
"speaker";73.0;39.0;0.0;0.0;0.0;1.0
"umbrella";11.0;4.0;0.0;0.0;0.0;1.0
"tmc";78.0;34.0;0.0;0.0;0.0;1.0
"proceede";18.0;12.0;0.0;0.0;0.0;1.0
"dastidar";4.0;2.0;0.0;0.0;0.0;1.0
"style";7.0;7.0;0.0;0.0;0.0;1.0
"delhi";307.0;119.0;0.0;0.0;0.0;1.0
"deniability";1.0;1.0;0.0;0.0;0.0;1.0
"compromise";3.0;3.0;0.0;0.0;0.0;1.0
"gopi";6.0;1.0;0.0;0.0;0.0;1.0
"parrot";1.0;1.0;0.0;0.0;0.0;1.0
"turbine";2.0;1.0;0.0;0.0;0.0;1.0
"jyoti";82.0;29.0;0.0;0.0;0.0;1.0
"language";28.0;14.0;0.0;0.0;0.0;1.0
"discriminate";7.0;5.0;0.0;0.0;0.0;1.0
"disrupt";3.0;3.0;0.0;0.0;0.0;1.0
"tehsil";2.0;2.0;0.0;0.0;0.0;1.0
"bharatiya";12.0;11.0;0.0;0.0;0.0;1.0
"mattu";2.0;1.0;0.0;0.0;0.0;1.0
"lande";1.0;1.0;0.0;0.0;0.0;1.0
"rajgaur";1.0;1.0;0.0;0.0;0.0;1.0
"erika";1.0;1.0;0.0;0.0;0.0;1.0
"saint";2.0;2.0;0.0;0.0;0.0;1.0
"island";1.0;1.0;0.0;0.0;0.0;1.0
"central";13.0;13.0;0.0;0.0;0.0;1.0
"karnah";3.0;3.0;0.0;0.0;0.0;1.0
"ignou";1.0;1.0;0.0;0.0;0.0;1.0
"adil";1.0;1.0;0.0;0.0;0.0;1.0
"akhzer";1.0;1.0;0.0;0.0;0.0;1.0
"weak";4.0;4.0;0.0;0.0;0.0;1.0
"path";11.0;9.0;0.0;0.0;0.0;1.0
"flashlight";2.0;2.0;0.0;0.0;0.0;1.0
"benche";5.0;5.0;0.0;0.0;0.0;1.0
"cpm";23.0;14.0;0.0;0.0;0.0;1.0
"treasury";4.0;4.0;0.0;0.0;0.0;1.0
"tariq";5.0;4.0;0.0;0.0;0.0;1.0
"salim";3.0;3.0;0.0;0.0;0.0;1.0
"bravado";3.0;1.0;0.0;0.0;0.0;1.0
"adventur";2.0;1.0;0.0;0.0;0.0;1.0
"laugh";2.0;1.0;0.0;0.0;0.0;1.0
"tirade";1.0;1.0;0.0;0.0;0.0;1.0
"grain";2.0;2.0;0.0;0.0;0.0;1.0
"sweater";2.0;2.0;0.0;0.0;0.0;1.0
"necklace";2.0;2.0;0.0;0.0;0.0;1.0
"transportate";1.0;1.0;0.0;0.0;0.0;1.0
"uproot";1.0;1.0;0.0;0.0;0.0;1.0
"picket";2.0;2.0;0.0;0.0;0.0;1.0
"adani";2.0;1.0;0.0;0.0;0.0;1.0
"tspc";10.0;2.0;0.0;0.0;0.0;1.0
"ganjhu";5.0;2.0;0.0;0.0;0.0;1.0
"outfit";25.0;20.0;0.0;0.0;0.0;1.0
"prakash";11.0;9.0;0.0;0.0;0.0;1.0
"commander";8.0;6.0;0.0;0.0;0.0;1.0
"sunil";12.0;7.0;0.0;0.0;0.0;1.0
"mansion";4.0;2.0;0.0;0.0;0.0;1.0
"dec";5.0;4.0;0.0;0.0;0.0;1.0
"enact";4.0;2.0;0.0;0.0;0.0;1.0
"facebook";7.0;6.0;0.0;0.0;0.0;1.0
"separatist";28.0;20.0;0.0;0.0;0.0;1.0
"autonomy";8.0;7.0;0.0;0.0;0.0;1.0
"affiliate";6.0;5.0;0.0;0.0;0.0;1.0
"impact";13.0;12.0;0.0;0.0;0.0;1.0
"samba";6.0;5.0;0.0;0.0;0.0;1.0
"sad";18.0;8.0;0.0;0.0;0.0;1.0
"badal";10.0;3.0;0.0;0.0;0.0;1.0
"upheaval";2.0;2.0;0.0;0.0;0.0;1.0
"compat";1.0;1.0;0.0;0.0;0.0;1.0
"ap";1.0;1.0;0.0;0.0;0.0;1.0
"kiran";34.0;16.0;0.0;0.0;0.0;1.0
"legislislature";1.0;1.0;0.0;0.0;0.0;1.0
"ludhiana";6.0;2.0;0.0;0.0;0.0;1.0
"bikram";2.0;2.0;0.0;0.0;0.0;1.0
"mahakar";1.0;1.0;0.0;0.0;0.0;1.0
"trilokpuri";8.0;6.0;0.0;0.0;0.0;1.0
"netizens";2.0;2.0;0.0;0.0;0.0;1.0
"profess";4.0;4.0;0.0;0.0;0.0;1.0
"mask";3.0;3.0;0.0;0.0;0.0;1.0
"bhajans";2.0;2.0;0.0;0.0;0.0;1.0
"clientele";1.0;1.0;0.0;0.0;0.0;1.0
"disbelief";1.0;1.0;0.0;0.0;0.0;1.0
"nathdwara";1.0;1.0;0.0;0.0;0.0;1.0
"worship";1.0;1.0;0.0;0.0;0.0;1.0
"showcase";1.0;1.0;0.0;0.0;0.0;1.0
"pratibha";1.0;1.0;0.0;0.0;0.0;1.0
"karoi";1.0;1.0;0.0;0.0;0.0;1.0
"bhilwara";1.0;1.0;0.0;0.0;0.0;1.0
"resort";1.0;1.0;0.0;0.0;0.0;1.0
"regret";10.0;8.0;0.0;0.0;0.0;1.0
"lib";3.0;1.0;0.0;0.0;0.0;1.0
"niraj";5.0;1.0;0.0;0.0;0.0;1.0
"jms";3.0;1.0;0.0;0.0;0.0;1.0
"suryadeo";3.0;1.0;0.0;0.0;0.0;1.0
"up";3.0;3.0;0.0;0.0;0.0;1.0
"ante";2.0;2.0;0.0;0.0;0.0;1.0
"kiosk";2.0;2.0;0.0;0.0;0.0;1.0
"dacoity";1.0;1.0;0.0;0.0;0.0;1.0
"loya";1.0;1.0;0.0;0.0;0.0;1.0
"sloganeere";1.0;1.0;0.0;0.0;0.0;1.0
"trick";1.0;1.0;0.0;0.0;0.0;1.0
"fruit";1.0;1.0;0.0;0.0;0.0;1.0
"cicu";4.0;2.0;0.0;0.0;0.0;1.0
"beopar";4.0;2.0;0.0;0.0;0.0;1.0
"industrial";7.0;4.0;0.0;0.0;0.0;1.0
"anomaly";2.0;2.0;0.0;0.0;0.0;1.0
"born";1.0;1.0;0.0;0.0;0.0;1.0
"mea";1.0;1.0;0.0;0.0;0.0;1.0
"russian";1.0;1.0;0.0;0.0;0.0;1.0
"inke";1.0;1.0;0.0;0.0;0.0;1.0
"dynam";1.0;1.0;0.0;0.0;0.0;1.0
"sankul";1.0;1.0;0.0;0.0;0.0;1.0
"script";1.0;1.0;0.0;0.0;0.0;1.0
"bishambar";1.0;1.0;0.0;0.0;0.0;1.0
"shourya";1.0;1.0;0.0;0.0;0.0;1.0
"pinarayi";2.0;2.0;0.0;0.0;0.0;1.0
"mehrauli";7.0;2.0;0.0;0.0;0.0;1.0
"boot";1.0;1.0;0.0;0.0;0.0;1.0
"scanner";1.0;1.0;0.0;0.0;0.0;1.0
"milad";1.0;1.0;0.0;0.0;0.0;1.0
"video";5.0;5.0;0.0;0.0;0.0;1.0
"zadibal";1.0;1.0;0.0;0.0;0.0;1.0
"fateh";1.0;1.0;0.0;0.0;0.0;1.0
"amanatullah";1.0;1.0;0.0;0.0;0.0;1.0
"ordinance";43.0;9.0;0.0;0.0;0.0;1.0
"srinivasa";2.0;2.0;0.0;0.0;0.0;1.0
"kaito";2.0;2.0;0.0;0.0;0.0;1.0
"karakat";1.0;1.0;0.0;0.0;0.0;1.0
"feast";2.0;2.0;0.0;0.0;0.0;1.0
"inside";1.0;1.0;0.0;0.0;0.0;1.0
"abhay";2.0;2.0;0.0;0.0;0.0;1.0
"surgeon";1.0;1.0;0.0;0.0;0.0;1.0
"kanti";1.0;1.0;0.0;0.0;0.0;1.0
"plunge";3.0;3.0;0.0;0.0;0.0;1.0
"brahmin";3.0;3.0;0.0;0.0;0.0;1.0
"east";11.0;9.0;0.0;0.0;0.0;1.0
"arjun";22.0;13.0;0.0;0.0;0.0;1.0
"nit";2.0;2.0;0.0;0.0;0.0;1.0
"label";1.0;1.0;0.0;0.0;0.0;1.0
"hat";1.0;1.0;0.0;0.0;0.0;1.0
"tag";1.0;1.0;0.0;0.0;0.0;1.0
"vs";2.0;2.0;0.0;0.0;0.0;1.0
"sphere";1.0;1.0;0.0;0.0;0.0;1.0
"centralise";1.0;1.0;0.0;0.0;0.0;1.0
"accuse";2.0;2.0;0.0;0.0;0.0;1.0
"android";3.0;1.0;0.0;0.0;0.0;1.0
"thiruvanchoor";2.0;1.0;0.0;0.0;0.0;1.0
"malayala";2.0;1.0;0.0;0.0;0.0;1.0
"fazal";1.0;1.0;0.0;0.0;0.0;1.0
"sozs";1.0;1.0;0.0;0.0;0.0;1.0
"shop";5.0;3.0;0.0;0.0;0.0;1.0
"iftikhar";2.0;1.0;0.0;0.0;0.0;1.0
"karrahs";1.0;1.0;0.0;0.0;0.0;1.0
"ansaris";1.0;1.0;0.0;0.0;0.0;1.0
"electrific";1.0;1.0;0.0;0.0;0.0;1.0
"gift";2.0;2.0;0.0;0.0;0.0;1.0
"niti";9.0;3.0;0.0;0.0;0.0;1.0
"gangwal";1.0;1.0;0.0;0.0;0.0;1.0
"kerala";22.0;10.0;0.0;0.0;0.0;1.0
"june";4.0;3.0;0.0;0.0;0.0;1.0
"secretariat";9.0;4.0;0.0;0.0;0.0;1.0
"sharavan";1.0;1.0;0.0;0.0;0.0;1.0
"katha";1.0;1.0;0.0;0.0;0.0;1.0
"chura";1.0;1.0;0.0;0.0;0.0;1.0
"balasaheb";2.0;2.0;0.0;0.0;0.0;1.0
"maisuma";1.0;1.0;0.0;0.0;0.0;1.0
"mlc";1.0;1.0;0.0;0.0;0.0;1.0
"overhaul";1.0;1.0;0.0;0.0;0.0;1.0
"incidental";1.0;1.0;0.0;0.0;0.0;1.0
"favor";2.0;2.0;0.0;0.0;0.0;1.0
"bombay";2.0;2.0;0.0;0.0;0.0;1.0
"niranjana";2.0;2.0;0.0;0.0;0.0;1.0
"maneka";2.0;2.0;0.0;0.0;0.0;1.0
"dwarka";1.0;1.0;0.0;0.0;0.0;1.0
"avoid";2.0;1.0;0.0;0.0;0.0;1.0
"abbreviate";1.0;1.0;0.0;0.0;0.0;1.0
"rent";3.0;1.0;0.0;0.0;0.0;1.0
"secys";1.0;1.0;0.0;0.0;0.0;1.0
"labourer";2.0;2.0;0.0;0.0;0.0;1.0
"corporates";5.0;3.0;0.0;0.0;0.0;1.0
"ft";1.0;1.0;0.0;0.0;0.0;1.0
"pier";1.0;1.0;0.0;0.0;0.0;1.0
"minefield";1.0;1.0;0.0;0.0;0.0;1.0
"aman";1.0;1.0;0.0;0.0;0.0;1.0
"squad";1.0;1.0;0.0;0.0;0.0;1.0
"brajmohan";1.0;1.0;0.0;0.0;0.0;1.0
"nh";1.0;1.0;0.0;0.0;0.0;1.0
"balumath";1.0;1.0;0.0;0.0;0.0;1.0
"prastuti";1.0;1.0;0.0;0.0;0.0;1.0
"bihari";16.0;14.0;0.0;0.0;0.0;1.0
"us";16.0;11.0;0.0;0.0;0.0;1.0
"republic";4.0;4.0;0.0;0.0;0.0;1.0
"nation";24.0;19.0;0.0;0.0;0.0;1.0
"kathmandu";6.0;6.0;0.0;0.0;0.0;1.0
"philanthropy";4.0;2.0;0.0;0.0;0.0;1.0
"jmb";2.0;2.0;0.0;0.0;0.0;1.0
"coward";2.0;1.0;0.0;0.0;0.0;1.0
"vaidya";1.0;1.0;0.0;0.0;0.0;1.0
"azam";1.0;1.0;0.0;0.0;0.0;1.0
"yearne";1.0;1.0;0.0;0.0;0.0;1.0
"setup";1.0;1.0;0.0;0.0;0.0;1.0
"gorakhpur";5.0;2.0;0.0;0.0;0.0;1.0
"shyam";4.0;3.0;0.0;0.0;0.0;1.0
"parivars";1.0;1.0;0.0;0.0;0.0;1.0
"rajdeep";1.0;1.0;0.0;0.0;0.0;1.0
"caravan";1.0;1.0;0.0;0.0;0.0;1.0
"sujata";1.0;1.0;0.0;0.0;0.0;1.0
"shastri";8.0;2.0;0.0;0.0;0.0;1.0
"realisate";2.0;2.0;0.0;0.0;0.0;1.0
"asiya";2.0;2.0;0.0;0.0;0.0;1.0
"destiny";2.0;2.0;0.0;0.0;0.0;1.0
"mischief";3.0;3.0;0.0;0.0;0.0;1.0
"pai";1.0;1.0;0.0;0.0;0.0;1.0
"messiah";1.0;1.0;0.0;0.0;0.0;1.0
"avni";1.0;1.0;0.0;0.0;0.0;1.0
"chowdhury";3.0;2.0;0.0;0.0;0.0;1.0
"assassinate";3.0;2.0;0.0;0.0;0.0;1.0
"chahiye";1.0;1.0;0.0;0.0;0.0;1.0
"ashwani";3.0;3.0;0.0;0.0;0.0;1.0
"congressism";1.0;1.0;0.0;0.0;0.0;1.0
"pratapgarh";1.0;1.0;0.0;0.0;0.0;1.0
"ankita";1.0;1.0;0.0;0.0;0.0;1.0
"tihar";3.0;3.0;0.0;0.0;0.0;1.0
"kin";1.0;1.0;0.0;0.0;0.0;1.0
"pahari";1.0;1.0;0.0;0.0;0.0;1.0
"babyfood";1.0;1.0;0.0;0.0;0.0;1.0
"fan";2.0;2.0;0.0;0.0;0.0;1.0
"bearer";5.0;4.0;0.0;0.0;0.0;1.0
"wig";2.0;1.0;0.0;0.0;0.0;1.0
"assi";3.0;2.0;0.0;0.0;0.0;1.0
"compulsory";1.0;1.0;0.0;0.0;0.0;1.0
"won";7.0;7.0;0.0;0.0;0.0;1.0
"palam";1.0;1.0;0.0;0.0;0.0;1.0
"maidan";10.0;9.0;0.0;0.0;0.0;1.0
"let";5.0;5.0;0.0;0.0;0.0;1.0
"darle";2.0;2.0;0.0;0.0;0.0;1.0
"barik";1.0;1.0;0.0;0.0;0.0;1.0
"par";3.0;3.0;0.0;0.0;0.0;1.0
